Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[365]    0.0    0.00    0.00       2         boost::detail::shared_count::shared_count<Epoll>(Epoll*) [365]
                0.00    0.00       2/2           boost::detail::sp_counted_impl_p<Epoll>::sp_counted_impl_p(Epoll*) [368]
-----------------------------------------------
                0.00    0.00       2/2           void boost::detail::sp_pointer_construct<EventLoop, EventLoop>(boost::shared_ptr<EventLoop>*, EventLoop*, boost::detail::shared_count&) [370]
[366]    0.0    0.00    0.00       2         boost::detail::shared_count::shared_count<EventLoop>(EventLoop*) [366]
                0.00    0.00       2/2           boost::detail::sp_counted_impl_p<EventLoop>::sp_counted_impl_p(EventLoop*) [369]
-----------------------------------------------
                0.00    0.00       2/2           boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(boost::weak_ptr<EventLoop> const&) [357]
[367]    0.0    0.00    0.00       2         boost::detail::shared_count::shared_count(boost::detail::weak_count const&) [367]
                0.00    0.00       2/2003        boost::detail::sp_counted_base::add_ref_lock() [165]
-----------------------------------------------
                0.00    0.00       2/2           boost::detail::shared_count::shared_count<Epoll>(Epoll*) [365]
[368]    0.0    0.00    0.00       2         boost::detail::sp_counted_impl_p<Epoll>::sp_counted_impl_p(Epoll*) [368]
                0.00    0.00       2/5267        boost::detail::sp_counted_base::sp_counted_base() [82]
-----------------------------------------------
                0.00    0.00       2/2           boost::detail::shared_count::shared_count<EventLoop>(EventLoop*) [366]
[369]    0.0    0.00    0.00       2         boost::detail::sp_counted_impl_p<EventLoop>::sp_counted_impl_p(EventLoop*) [369]
                0.00    0.00       2/5267        boost::detail::sp_counted_base::sp_counted_base() [82]
-----------------------------------------------
                0.00    0.00       2/2           boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(EventLoop*) [356]
[370]    0.0    0.00    0.00       2         void boost::detail::sp_pointer_construct<EventLoop, EventLoop>(boost::shared_ptr<EventLoop>*, EventLoop*, boost::detail::shared_count&) [370]
                0.00    0.00       2/2           boost::detail::shared_count::shared_count<EventLoop>(EventLoop*) [366]
                0.00    0.00       2/9270        boost::detail::shared_count::swap(boost::detail::shared_count&) [51]
                0.00    0.00       2/22327       boost::detail::shared_count::~shared_count() [18]
                0.00    0.00       2/2           void boost::detail::sp_enable_shared_from_this<EventLoop, EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop const*, boost::enable_shared_from_this<EventLoop> const*) [371]
-----------------------------------------------
                0.00    0.00       2/2           void boost::detail::sp_pointer_construct<EventLoop, EventLoop>(boost::shared_ptr<EventLoop>*, EventLoop*, boost::detail::shared_count&) [370]
[371]    0.0    0.00    0.00       2         void boost::detail::sp_enable_shared_from_this<EventLoop, EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop const*, boost::enable_shared_from_this<EventLoop> const*) [371]
                0.00    0.00       2/2           void boost::enable_shared_from_this<EventLoop>::_internal_accept_owner<EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop*) const [390]
-----------------------------------------------
                0.00    0.00       2/2           bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [394]
[372]    0.0    0.00    0.00       2         boost::detail::function::has_empty_target(...) [372]
-----------------------------------------------
                0.00    0.00       2/2           main [5]
[373]    0.0    0.00    0.00       2         boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>::function<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >::value>::value, int>::type) [373]
                0.00    0.00       2/2           boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::function2<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >::value>::value, int>::type) [376]
-----------------------------------------------
                0.00    0.00       2/2           EventLoop::reg(std::string, boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>) [379]
[374]    0.0    0.00    0.00       2         boost::weak_ptr<EventLoop>::weak_ptr<EventLoop>(boost::shared_ptr<EventLoop> const&, boost::detail::sp_enable_if_convertible<EventLoop, EventLoop>::type) [374]
                0.00    0.00       2/2           boost::detail::weak_count::weak_count(boost::detail::shared_count const&) [364]
                0.00    0.00       2/5           void boost::detail::sp_assert_convertible<EventLoop, EventLoop>() [342]
-----------------------------------------------
                0.00    0.00       2/2           boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::function2<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >::value>::value, int>::type) [376]
[375]    0.0    0.00    0.00       2         void boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >) [375]
                0.00    0.00       2/2           bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&) const [393]
-----------------------------------------------
                0.00    0.00       2/2           boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>::function<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >::value>::value, int>::type) [373]
[376]    0.0    0.00    0.00       2         boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::function2<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >::value>::value, int>::type) [376]
                0.00    0.00       2/12          boost::function_base::function_base() [325]
                0.00    0.00       2/12          std::binary_function<boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&, void>::binary_function() [326]
                0.00    0.00       2/2           void boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >) [375]
-----------------------------------------------
                0.00    0.00       2/2           EventLoop::reg(std::string, boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>) [379]
[377]    0.0    0.00    0.00       2         EventFunc::EventFunc(boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>, boost::weak_ptr<EventLoop>) [377]
                0.00    0.00       2/10          boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>::function(boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)> const&) [328]
                0.00    0.00       2/2003        boost::shared_ptr<Event>::shared_ptr() [164]
                0.00    0.00       2/8           boost::weak_ptr<EventLoop>::weak_ptr(boost::weak_ptr<EventLoop> const&) [336]
-----------------------------------------------
                0.00    0.00       1/2           EventSourceBase::EventSourceBase() [441]
                0.00    0.00       1/2           EventTargetBase::EventTargetBase() [442]
[378]    0.0    0.00    0.00       2         EventLoop::getEventLoopOfCurrentThread() [378]
-----------------------------------------------
                0.00    0.00       2/2           main [5]
[379]    0.0    0.00    0.00       2         EventLoop::reg(std::string, boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>) [379]
                0.00    0.00       2/2004        std::map<std::string, EventFunc, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::find(std::string const&) [159]
                0.00    0.00       2/2           boost::enable_shared_from_this<EventLoop>::shared_from_this() [358]
                0.00    0.00       2/2           boost::weak_ptr<EventLoop>::weak_ptr<EventLoop>(boost::shared_ptr<EventLoop> const&, boost::detail::sp_enable_if_convertible<EventLoop, EventLoop>::type) [374]
                0.00    0.00       2/10          boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>::function(boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)> const&) [328]
                0.00    0.00       2/2           EventFunc::EventFunc(boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>, boost::weak_ptr<EventLoop>) [377]
                0.00    0.00       2/10          boost::function<void (boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&)>::~function() [329]
                0.00    0.00       2/8           boost::weak_ptr<EventLoop>::~weak_ptr() [337]
                0.00    0.00       2/2004        boost::shared_ptr<EventLoop>::~shared_ptr() [157]
                0.00    0.00       2/2007        AutoMutex::AutoMutex(CMutex) [152]
                0.00    0.00       2/4014        CMutex::~CMutex() [106]
                0.00    0.00       2/2004        std::map<std::string, EventFunc, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::end() [158]
                0.00    0.00       2/2007        std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> > const&) const [154]
                0.00    0.00       2/2           std::pair<std::string, EventFunc>::pair(std::string const&, EventFunc const&) [414]
                0.00    0.00       2/2           std::pair<std::string const, EventFunc>::pair<std::string, EventFunc>(std::pair<std::string, EventFunc> const&) [412]
                0.00    0.00       2/2           std::map<std::string, EventFunc, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::insert(std::pair<std::string const, EventFunc> const&) [410]
                0.00    0.00       2/2           std::pair<std::string const, EventFunc>::~pair() [413]
                0.00    0.00       2/2           std::pair<std::string, EventFunc>::~pair() [415]
                0.00    0.00       2/2007        AutoMutex::~AutoMutex() [153]
                0.00    0.00       2/6           EventFunc::~EventFunc() [340]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::_M_allocate(unsigned int) [405]
[380]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<boost::shared_ptr<Event> >::allocate(unsigned int, void const*) [380]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<boost::shared_ptr<Event> >::max_size() const [341]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<boost::shared_ptr<Event> >::allocator() [402]
[381]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<boost::shared_ptr<Event> >::new_allocator() [381]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_M_get_node() [422]
[382]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >::allocate(unsigned int, void const*) [382]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >::max_size() const [396]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_M_create_node(std::pair<std::string const, EventFunc> const&) [423]
[383]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::string const, EventFunc> >::construct(std::pair<std::string const, EventFunc>*, std::pair<std::string const, EventFunc> const&) [383]
                0.00    0.00       2/127269      operator new(unsigned int, void*) [7]
                0.00    0.00       2/2           std::pair<std::string const, EventFunc>::pair(std::pair<std::string const, EventFunc> const&) [411]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<std::string const, EventFunc> >::allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > > const&) [403]
[384]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::string const, EventFunc> >::new_allocator() [384]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<std::string const, EventFunc> >::~allocator() [404]
[385]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::string const, EventFunc> >::~new_allocator() [385]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::max_size() const [398]
[386]    0.0    0.00    0.00       2         __gnu_cxx::__alloc_traits<std::allocator<boost::shared_ptr<EventSourceBase> > >::max_size(std::allocator<boost::shared_ptr<EventSourceBase> > const&) [386]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::max_size() const [353]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::end() [543]
                0.00    0.00       1/2           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::begin() [544]
[387]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<boost::shared_ptr<EventSourceBase>*, std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > > >::__normal_iterator(boost::shared_ptr<EventSourceBase>* const&) [387]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > >, boost::shared_ptr<Event> const&) [417]
[388]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > >::difference_type __gnu_cxx::operator-<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > >(__gnu_cxx::__normal_iterator<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > > const&, __gnu_cxx::__normal_iterator<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > > const&) [388]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > >::base() const [338]
-----------------------------------------------
                0.00    0.00       2/2           boost::enable_shared_from_this<EventLoop>::shared_from_this() [358]
[389]    0.0    0.00    0.00       2         boost::shared_ptr<EventLoop>::get() const [389]
-----------------------------------------------
                0.00    0.00       2/2           void boost::detail::sp_enable_shared_from_this<EventLoop, EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop const*, boost::enable_shared_from_this<EventLoop> const*) [371]
[390]    0.0    0.00    0.00       2         void boost::enable_shared_from_this<EventLoop>::_internal_accept_owner<EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop*) const [390]
                0.00    0.00       2/2           boost::weak_ptr<EventLoop>::expired() const [395]
                0.00    0.00       1/1           boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(boost::shared_ptr<EventLoop> const&, EventLoop*) [448]
                0.00    0.00       1/1           boost::weak_ptr<EventLoop>& boost::weak_ptr<EventLoop>::operator=<EventLoop>(boost::shared_ptr<EventLoop> const&) [468]
                0.00    0.00       1/2004        boost::shared_ptr<EventLoop>::~shared_ptr() [157]
-----------------------------------------------
                0.00    0.00       2/2           boost::weak_ptr<EventLoop>::expired() const [395]
[391]    0.0    0.00    0.00       2         boost::detail::weak_count::use_count() const [391]
                0.00    0.00       1/1           boost::detail::sp_counted_base::use_count() const [495]
-----------------------------------------------
                0.00    0.00       2/2           bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [394]
[392]    0.0    0.00    0.00       2         void boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_functor<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&, mpl_::bool_<true>) const [392]
                0.00    0.00       2/127269      operator new(unsigned int, void*) [7]
-----------------------------------------------
                0.00    0.00       2/2           void boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >) [375]
[393]    0.0    0.00    0.00       2         bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&) const [393]
                0.00    0.00       2/2           bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [394]
-----------------------------------------------
                0.00    0.00       2/2           bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&) const [393]
[394]    0.0    0.00    0.00       2         bool boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_to<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [394]
                0.00    0.00       2/2           boost::detail::function::has_empty_target(...) [372]
                0.00    0.00       2/2           void boost::detail::function::basic_vtable2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::assign_functor<boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > > >(boost::_bi::bind_t<void, void (*)(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&), boost::_bi::list2<boost::arg<1>, boost::arg<2> > >, boost::detail::function::function_buffer&, mpl_::bool_<true>) const [392]
-----------------------------------------------
                0.00    0.00       2/2           void boost::enable_shared_from_this<EventLoop>::_internal_accept_owner<EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop*) const [390]
[395]    0.0    0.00    0.00       2         boost::weak_ptr<EventLoop>::expired() const [395]
                0.00    0.00       2/2           boost::detail::weak_count::use_count() const [391]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >::allocate(unsigned int, void const*) [382]
[396]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >::max_size() const [396]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::max_size() const [398]
[397]    0.0    0.00    0.00       2         std::_Vector_base<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::_M_get_Tp_allocator() const [397]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::_M_check_len(unsigned int, char const*) const [499]
[398]    0.0    0.00    0.00       2         std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::max_size() const [398]
                0.00    0.00       2/2           std::_Vector_base<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::_M_get_Tp_allocator() const [397]
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<boost::shared_ptr<EventSourceBase> > >::max_size(std::allocator<boost::shared_ptr<EventSourceBase> > const&) [386]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<boost::shared_ptr<Event>*, std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > > >, boost::shared_ptr<Event> const&) [417]
[399]    0.0    0.00    0.00       2         std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::_M_check_len(unsigned int, char const*) const [399]
                0.00    0.00       8/6563        std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::size() const [72]
                0.00    0.00       4/4           std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::max_size() const [347]
                0.00    0.00       2/10004       unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [43]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_M_create_node(std::pair<std::string const, EventFunc> const&) [423]
[400]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::get_allocator() const [400]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_M_get_Node_allocator() const [401]
                0.00    0.00       2/2           std::allocator<std::pair<std::string const, EventFunc> >::allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > > const&) [403]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::get_allocator() const [400]
[401]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_M_get_Node_allocator() const [401]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::_Vector_impl::_Vector_impl() [406]
[402]    0.0    0.00    0.00       2         std::allocator<boost::shared_ptr<Event> >::allocator() [402]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<boost::shared_ptr<Event> >::new_allocator() [381]
-----------------------------------------------
